orders_id,item_price,quantity,item_category,item_name,created_date,created_at,delivery_address1,delivery_address2,delivery_city,delivery_zipcode,delivery
896,6,6,Dessert,"Pistachio Ice Crearn",2023-01-17,10:43:38,"8 Dahle Hill",,Manhattan,0001M,0
897,6,2,Side,"Garlic Bread",2023-01-17,12:43:37,"8 Dahle Hill",,Manhattan,0001M,1
898,6,3,Dessert,"Vanilla Ice Cream",2023-01-17,12:43:37,"8 Dahle Hill",,Manhattan,0001M,1
899,19,2,Pizza,"Pizza Quattro Formaggi Large",2023-01-17,12:43:37,"8 Dahle Hill",,Manhattan,0001M,1
900,14,10,Pizza,"Pizza Margherita Large",2023-01-17,18:45:50,"8 Dahle Hill",,Manhattan,0001M,1
901,14,3,Pizza,"Pizza Margherita Large",2023-01-17,18:45:50,"8 Dahle Hill",,Manhattan,0001M,1
902,6,1,Dessert,"Pistachio Ice Crearn",2023-01-17,11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
903,15,3,Pizza,"Pizza Hawaiian Regular",2023-01-17,11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
904,15,6,Pizza,"Pizza Hawaiian Regular",2023-01-17,11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
905,5,7,Side,Breadsticks,2023-01-17,11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
906,6,5,Beverage,"Fanta 1.5l",2023-01-17,11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
907,19,2,Pizza,"Pizza Diavola Large",2023-01-17,11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
908,18,2,Pizza,"Pizza Napolitana Large",2023-01-17,11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
909,16,5,Pizza,"Pizza Quattro Formaggi Regular",2023-01-17,11:07:40,"8 Dahle Hill",,Manhattan,0001M,0
910,7,6,Dessert,"Banoffee Pie",2023-01-17,11:00:25,"8 Dahle Hill",,Manhattan,0001M,0
911,3,9,Beverage,"7 Up 33cl",2023-01-17,20:12:34,"26555 Eastlawn Pass",,Bronx,0004B,1
912,18,6,Pizza,"Pizza Napolitana Large",2023-01-17,20:12:34,"26555 Eastlawn Pass",,Bronx,0004B,1
913,5,2,Side,Breadsticks,2023-01-17,19:12:20,"26555 Eastlawn Pass",,Bronx,0004B,1
914,2,4,Beverage,"Sparkling Water 33cl",2023-01-17,19:12:20,"26555 Eastlawn Pass",,Bronx,0004B,1
915,6,3,Dessert,"Chocolate Ice Cream",2023-01-17,21:57:56,"26555 Eastlawn Pass",,Bronx,0004B,0
916,14,1,Pizza,"Pizza Margherita Large",2023-01-17,21:57:14,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
917,16,7,Pizza,"Pizza Quattro Formaggi Regular",2023-01-17,21:57:14,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
918,3,1,Beverage,"Fanta 33cl",2023-01-17,21:57:14,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
919,6,4,Side,"Garlic Bread",2023-01-17,21:57:14,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
920,6,6,Beverage,"Coca Cola 1.5l",2023-01-17,21:57:14,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
921,6,5,Beverage,"Coca Cola 1.5l",2023-01-17,21:57:14,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
922,5,3,Dessert,"Chocolate Brownie",2023-01-17,11:13:50,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
923,14,7,Pizza,"Pizza Margherita Large",2023-01-17,11:13:50,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,1
924,6,7,Beverage,"Coca Cola 1.5l",2023-01-17,12:35:17,"066 Ronald Regan Trail","2nd Floor",Brooklyn,0005B,0
925,14,7,Pizza,"Pizza Margherita Large",2023-01-17,20:51:00,"3 Tennyson Alley",,Manhattan,0001M,1
926,15,5,Pizza,"Pizza Parmigiana Regular",2023-01-17,20:51:00,"3 Tennyson Alley",,Manhattan,0001M,1
927,5,2,Side,Breadsticks,2023-01-17,20:51:00,"3 Tennyson Alley",,Manhattan,0001M,1
928,4,4,Beverage,"Sparkling Water 1.5l",2023-01-17,20:51:00,"3 Tennyson Alley",,Manhattan,0001M,1
929,6,3,Beverage,"Diet Coke 1.5l",2023-01-17,11:45:12,"3 Tennyson Alley",,Manhattan,0001M,0
930,15,2,Pizza,"Pizza Hawaiian Regular",2023-01-17,11:45:12,"3 Tennyson Alley",,Manhattan,0001M,0
931,15,6,Pizza,"Pizza Parmigiana Regular",2023-01-17,11:45:12,"3 Tennyson Alley",,Manhattan,0001M,0
932,16,5,Pizza,"Pizza Quattro Formaggi Regular",2023-01-17,11:45:12,"3 Tennyson Alley",,Manhattan,0001M,0
933,6,2,Dessert,"Vanilla Ice Cream",2023-01-17,13:05:29,"3 Tennyson Alley",,Manhattan,0001M,0
934,7,5,Side,"Chicken Wings",2023-01-17,13:05:29,"3 Tennyson Alley",,Manhattan,0001M,0
935,16,2,Pizza,"Pizza Diavola Regular",2023-01-17,13:05:29,"3 Tennyson Alley",,Manhattan,0001M,0
936,7,1,Side,"Caesar Salad",2023-01-17,11:46:30,"3 Tennyson Alley",,Manhattan,0001M,1
937,17,2,Pizza,"Pizza Pepperoni Large",2023-01-17,11:46:30,"3 Tennyson Alley",,Manhattan,0001M,1
938,15,5,Pizza,"Pizza Parmigiana Regular",2023-01-17,11:46:30,"3 Tennyson Alley",,Manhattan,0001M,1
939,17,5,Pizza,"Pizza Seafood Regular",2023-01-17,11:46:30,"3 Tennyson Alley",,Manhattan,0001M,1
940,7,8,Dessert,"Banoffee Pie",2023-01-17,11:46:30,"3 Tennyson Alley",,Manhattan,0001M,1
941,6,4,Dessert,"Chocolate Ice Cream",2023-01-17,11:04:34,"3 Tennyson Alley",,Manhattan,0001M,1
942,15,6,Pizza,"Pizza Hawaiian Regular",2023-01-17,11:04:34,"3 Tennyson Alley",,Manhattan,0001M,1
943,19,9,Pizza,"Pizza Diavola Large",2023-01-17,21:32:00,"3 Tennyson Alley",,Manhattan,0001M,0
944,6,9,Dessert,"Strawberry Ice Cream",2023-01-17,21:32:00,"3 Tennyson Alley",,Manhattan,0001M,0
945,17,3,Pizza,"Pizza Seafood Regular",2023-01-17,21:32:00,"3 Tennyson Alley",,Manhattan,0001M,0
946,18,5,Pizza,"Pizza Parmigiana Large",2023-01-17,21:32:00,"3 Tennyson Alley",,Manhattan,0001M,0
947,7,3,Dessert,"Banoffee Pie",2023-01-17,18:35:10,"3 Tennyson Alley",,Manhattan,0001M,1
948,19,3,Pizza,"Pizza Diavola Large",2023-01-17,13:20:22,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
949,6,7,Beverage,"Fanta 1.5l",2023-01-17,13:20:22,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
950,15,5,Pizza,"Pizza Pepperoni Regular",2023-01-17,13:20:22,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
951,20,1,Pizza,"Pizza Seafood Large",2023-01-17,21:33:13,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
952,19,10,Pizza,"Pizza Quattro Formaggi Large",2023-01-17,21:33:13,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
953,5,4,Dessert,"Chocolate Brownie",2023-01-17,21:33:13,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
954,5,4,Side,Breadsticks,2023-01-18,21:33:13,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
955,15,5,Pizza,"Pizza Hawaiian Regular",2023-01-18,21:33:13,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
956,6,4,Dessert,"Pistachio Ice Crearn",2023-01-18,22:08:11,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
957,17,2,Pizza,"Pizza Seafood Regular",2023-01-18,22:08:11,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
958,6,2,Dessert,"Vanilla Ice Cream",2023-01-18,22:08:11,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
959,5,5,Dessert,"Chocolate Brownie",2023-01-18,21:31:39,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
960,16,2,Pizza,"Pizza Napolitana Regular",2023-01-18,21:31:39,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
961,3,3,Beverage,"Diet Coke 33cl",2023-01-18,21:31:39,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
962,17,10,Pizza,"Pizza Seafood Regular",2023-01-18,21:31:39,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
963,6,5,Dessert,"Chocolate Ice Cream",2023-01-18,10:47:14,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
964,17,4,Pizza,"Pizza Seafood Regular",2023-01-18,10:47:14,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
965,15,2,Pizza,"Pizza Parmigiana Regular",2023-01-18,10:47:14,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
966,15,6,Pizza,"Pizza Hawaiian Regular",2023-01-18,10:47:14,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,0
967,19,3,Pizza,"Pizza Quattro Formaggi Large",2023-01-18,12:42:49,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
968,6,6,Dessert,"Pistachio Ice Crearn",2023-01-18,12:42:49,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
969,5,2,Dessert,"Chocolate Brownie",2023-01-18,12:42:49,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
970,6,3,Dessert,"Pistachio Ice Crearn",2023-01-18,12:42:49,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
971,17,4,Pizza,"Pizza Seafood Regular",2023-01-18,22:44:14,"261 Norway Maple Drive","Suite 7",Manhattan,0001M,1
972,6,7,Dessert,"Chocolate Ice Cream",2023-01-18,10:59:56,"259 Arrowood Avenue",,Manhattan,0001M,0
973,15,4,Pizza,"Pizza Pepperoni Regular",2023-01-18,10:59:56,"259 Arrowood Avenue",,Manhattan,0001M,0
974,5,1,Side,Breadsticks,2023-01-18,10:59:56,"259 Arrowood Avenue",,Manhattan,0001M,0
975,2,1,Beverage,"Sparkling Water 33cl",2023-01-18,12:06:20,"259 Arrowood Avenue",,Manhattan,0001M,1
976,6,3,Beverage,"Diet Coke 1.5l",2023-01-18,12:06:20,"259 Arrowood Avenue",,Manhattan,0001M,1
977,17,8,Pizza,"Pizza Hawaiian Large",2023-01-18,20:09:18,"259 Arrowood Avenue",,Manhattan,0001M,1
978,3,2,Beverage,"7 Up 33cl",2023-01-18,20:09:18,"259 Arrowood Avenue",,Manhattan,0001M,1
979,17,3,Pizza,"Pizza Seafood Regular",2023-01-18,12:50:17,"259 Arrowood Avenue",,Manhattan,0001M,0
980,2,10,Beverage,"Sparkling Water 33cl",2023-01-18,12:50:17,"259 Arrowood Avenue",,Manhattan,0001M,0
981,15,3,Pizza,"Pizza Hawaiian Regular",2023-01-18,12:50:17,"259 Arrowood Avenue",,Manhattan,0001M,0
982,7,1,Side,"Caesar Salad",2023-01-18,11:12:50,"259 Arrowood Avenue",,Manhattan,0001M,1
983,7,1,Dessert,"Banoffee Pie",2023-01-18,11:12:50,"259 Arrowood Avenue",,Manhattan,0001M,1
984,15,4,Pizza,"Pizza Pepperoni Regular",2023-01-18,11:12:50,"259 Arrowood Avenue",,Manhattan,0001M,1
985,7,3,Dessert,"Banoffee Pie",2023-01-18,11:12:50,"259 Arrowood Avenue",,Manhattan,0001M,1
986,5,7,Dessert,"Chocolate Brownie",2023-01-18,12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
987,16,2,Pizza,"Pizza Quattro Formaggi Regular",2023-01-18,12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
988,16,4,Pizza,"Pizza Diavola Regular",2023-01-18,12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
989,16,3,Pizza,"Pizza Quattro Formaggi Regular",2023-01-18,12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
990,6,4,Side,"Garlic Bread",2023-01-18,12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
991,7,2,Side,"Caesar Salad",2023-01-18,12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
992,6,2,Dessert,"Chocolate Ice Cream",2023-01-18,12:36:20,"259 Arrowood Avenue",,Manhattan,0001M,0
993,17,5,Pizza,"Pizza Hawaiian Large",2023-01-18,11:05:07,"259 Arrowood Avenue",,Manhattan,0001M,0
994,15,9,Pizza,"Pizza Parmigiana Regular",2023-01-18,20:06:09,"8 Leroy Court",,Brooklyn,0005B,1
995,16,2,Pizza,"Pizza Quattro Formaggi Regular",2023-01-18,20:06:09,"8 Leroy Court",,Brooklyn,0005B,1
996,17,6,Pizza,"Pizza Hawaiian Large",2023-01-18,20:06:09,"8 Leroy Court",,Brooklyn,0005B,1
997,18,2,Pizza,"Pizza Parmigiana Large",2023-01-18,20:06:09,"8 Leroy Court",,Brooklyn,0005B,1
998,20,4,Pizza,"Pizza Seafood Large",2023-01-18,22:51:53,"8 Leroy Court",,Brooklyn,0005B,1
999,6,6,Side,"Garlic Bread",2023-01-18,22:51:53,"8 Leroy Court",,Brooklyn,0005B,1
1000,6,6,Beverage,"Diet Coke 1.5l",2023-01-18,22:51:53,"8 Leroy Court",,Brooklyn,0005B,1
